               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 315,            0.017733,           0.0075812,          0.00027603,              0.8954,             0.88603,             0.90787,             0.61821,            0.027552,            0.011504,           0.0052132,           0.0037828,           0.0037828,           0.0037828
                 316,            0.017643,           0.0076181,          0.00024763,             0.89568,             0.89068,             0.90784,              0.6135,            0.027924,            0.011558,           0.0051164,            0.003763,            0.003763,            0.003763
                 317,            0.018132,           0.0077551,          0.00048614,             0.91435,             0.88615,             0.91206,             0.61372,            0.027812,            0.011504,           0.0049885,           0.0037432,           0.0037432,           0.0037432
                 318,            0.017253,           0.0075335,          0.00027492,             0.90366,             0.88589,             0.90505,             0.61282,            0.027614,            0.011584,           0.0051221,           0.0037234,           0.0037234,           0.0037234
                 319,            0.017729,           0.0076463,          0.00029356,             0.91892,             0.87643,             0.91077,             0.61441,            0.027407,            0.011593,           0.0052576,           0.0037036,           0.0037036,           0.0037036
                 320,            0.017525,            0.007499,          0.00026126,             0.90392,             0.88387,             0.90652,             0.62463,            0.027197,            0.011695,           0.0053461,           0.0036838,           0.0036838,           0.0036838
                 321,             0.01785,           0.0076212,          0.00036435,             0.91321,             0.88405,             0.90962,             0.62635,            0.027008,            0.011687,           0.0055955,            0.003664,            0.003664,            0.003664
                 322,            0.016652,           0.0076109,          0.00026106,             0.93169,             0.87359,             0.91168,             0.62384,            0.027173,            0.011669,           0.0057144,           0.0036442,           0.0036442,           0.0036442
                 323,            0.017349,           0.0075758,          0.00026343,             0.91409,             0.86327,             0.90874,             0.62038,            0.027223,            0.011716,           0.0058172,           0.0036244,           0.0036244,           0.0036244
                 324,            0.017033,           0.0073993,          0.00024612,             0.89889,             0.88299,             0.91202,              0.6238,            0.027234,            0.011832,           0.0058046,           0.0036046,           0.0036046,           0.0036046
                 325,            0.016843,           0.0073493,          0.00025938,              0.9026,             0.88009,               0.907,             0.62335,            0.027305,            0.011815,           0.0055303,           0.0035848,           0.0035848,           0.0035848
                 326,            0.016708,            0.007462,          0.00024472,             0.91897,             0.88065,             0.91349,             0.62425,            0.027142,            0.011696,           0.0052248,            0.003565,            0.003565,            0.003565
                 327,            0.017144,           0.0074895,          0.00050539,             0.92901,             0.87454,             0.91154,             0.62277,            0.027057,            0.011711,            0.005352,           0.0035452,           0.0035452,           0.0035452
                 328,             0.01665,           0.0074391,          0.00024818,             0.93556,             0.87001,             0.91469,             0.62258,            0.026831,            0.011733,           0.0054216,           0.0035254,           0.0035254,           0.0035254
                 329,            0.016863,           0.0072621,          0.00041952,             0.93595,               0.869,             0.91253,             0.62436,              0.0268,            0.011728,             0.00541,           0.0035056,           0.0035056,           0.0035056
                 330,             0.01683,           0.0074567,          0.00033356,             0.92008,             0.88373,              0.9143,             0.62057,            0.027077,            0.011612,           0.0053754,           0.0034858,           0.0034858,           0.0034858
                 331,            0.017114,           0.0073872,          0.00034606,             0.90923,             0.88501,             0.91242,             0.62324,            0.027379,            0.011708,           0.0055199,            0.003466,            0.003466,            0.003466
                 332,            0.017305,            0.007388,          0.00036555,             0.91769,             0.86191,             0.90597,             0.62437,            0.027237,            0.011655,           0.0054842,           0.0034462,           0.0034462,           0.0034462
                 333,            0.017392,           0.0074747,          0.00030055,             0.93075,             0.85457,             0.90595,             0.62337,            0.026984,            0.011669,           0.0052074,           0.0034264,           0.0034264,           0.0034264
                 334,            0.016953,           0.0073596,          0.00034713,             0.91424,             0.87019,             0.91059,              0.6269,            0.027066,            0.011741,           0.0051547,           0.0034066,           0.0034066,           0.0034066
                 335,            0.016846,           0.0075241,          0.00023782,             0.94201,             0.84914,             0.90832,             0.62426,            0.027352,            0.011893,            0.005252,           0.0033868,           0.0033868,           0.0033868
                 336,            0.016548,           0.0073196,          0.00024059,             0.90049,             0.88235,             0.90881,             0.62484,            0.027275,            0.011897,           0.0054156,            0.003367,            0.003367,            0.003367
                 337,            0.016337,           0.0072555,          0.00023485,               0.899,             0.87094,             0.90369,             0.62206,            0.027312,            0.011919,           0.0056273,           0.0033472,           0.0033472,           0.0033472
                 338,            0.017142,           0.0073192,          0.00025616,             0.89466,             0.86922,             0.90476,             0.62079,             0.02733,            0.012002,           0.0056652,           0.0033274,           0.0033274,           0.0033274
                 339,            0.016636,            0.007269,          0.00025214,             0.90197,             0.87634,             0.90568,             0.62638,            0.027149,            0.011952,           0.0055561,           0.0033076,           0.0033076,           0.0033076
                 340,             0.01619,           0.0074363,          0.00022407,             0.91224,              0.8704,             0.90567,             0.62973,            0.027171,            0.011893,           0.0055077,           0.0032878,           0.0032878,           0.0032878
                 341,            0.016773,           0.0071937,          0.00026448,              0.9222,             0.85217,             0.90581,             0.62603,            0.027242,            0.011894,            0.005638,            0.003268,            0.003268,            0.003268
                 342,            0.016697,           0.0072015,          0.00026063,             0.93028,             0.85982,             0.90349,             0.62517,            0.027273,            0.011971,            0.005595,           0.0032482,           0.0032482,           0.0032482
                 343,             0.01711,           0.0073369,          0.00032804,             0.92111,             0.85848,             0.90497,             0.62315,            0.027113,            0.011918,           0.0052968,           0.0032284,           0.0032284,           0.0032284
                 344,            0.016804,           0.0074077,          0.00031143,             0.91454,              0.8651,             0.90209,              0.6246,            0.026968,            0.011817,           0.0049732,           0.0032086,           0.0032086,           0.0032086
                 345,            0.016335,           0.0073011,          0.00032566,             0.90592,             0.86952,             0.90303,             0.62803,            0.026871,            0.011783,           0.0050574,           0.0031888,           0.0031888,           0.0031888
                 346,              0.0169,           0.0072075,          0.00030486,              0.9064,             0.88272,             0.90942,             0.62934,            0.026632,             0.01177,           0.0050868,            0.003169,            0.003169,            0.003169
                 347,            0.016822,           0.0073343,          0.00030866,             0.92023,             0.87342,              0.9093,             0.62714,            0.026621,            0.011762,           0.0051854,           0.0031492,           0.0031492,           0.0031492
                 348,            0.016325,           0.0072473,          0.00021821,             0.91986,             0.87772,              0.9054,             0.62434,            0.026974,            0.011762,           0.0053145,           0.0031294,           0.0031294,           0.0031294
                 349,            0.016171,           0.0071463,          0.00029448,             0.92792,              0.8808,             0.91022,             0.63168,            0.027131,            0.011789,           0.0054129,           0.0031096,           0.0031096,           0.0031096
                 350,            0.016308,           0.0074584,          0.00024253,             0.91106,             0.88545,             0.90515,             0.63047,            0.027116,            0.011759,           0.0053741,           0.0030898,           0.0030898,           0.0030898
                 351,            0.016233,           0.0073702,          0.00024464,             0.90342,               0.885,             0.90645,             0.63675,            0.027097,            0.011791,           0.0053995,             0.00307,             0.00307,             0.00307
                 352,            0.016538,           0.0071915,          0.00027103,             0.91236,             0.87302,             0.90208,             0.63064,            0.027035,            0.011908,           0.0054978,           0.0030502,           0.0030502,           0.0030502
                 353,            0.016127,           0.0071689,          0.00024367,             0.91088,             0.87581,             0.90104,             0.63057,            0.026789,            0.011941,           0.0055681,           0.0030304,           0.0030304,           0.0030304
                 354,            0.015849,           0.0070964,          0.00023864,              0.9093,             0.88688,             0.90812,             0.62891,            0.026798,            0.011935,           0.0056302,           0.0030106,           0.0030106,           0.0030106
                 355,            0.015754,           0.0070128,          0.00022065,             0.91481,             0.87569,             0.90247,              0.6234,            0.026778,            0.011932,           0.0056576,           0.0029908,           0.0029908,           0.0029908
                 356,            0.015734,           0.0069917,          0.00022768,             0.92286,             0.85938,             0.90208,             0.62907,            0.026744,            0.011896,           0.0053743,            0.002971,            0.002971,            0.002971
                 357,            0.015557,           0.0069222,          0.00021366,             0.89711,             0.88436,             0.90487,             0.63375,            0.026817,            0.011848,           0.0052656,           0.0029512,           0.0029512,           0.0029512
                 358,             0.01584,           0.0069195,          0.00025225,             0.89735,              0.8848,             0.90479,             0.63174,            0.026821,            0.011796,           0.0051733,           0.0029314,           0.0029314,           0.0029314
                 359,            0.016583,           0.0070307,          0.00027954,             0.90649,             0.88612,             0.90485,             0.63068,            0.026798,            0.011754,           0.0050308,           0.0029116,           0.0029116,           0.0029116
                 360,              0.0158,           0.0069743,           0.0002369,             0.90895,             0.88002,             0.90412,             0.62999,            0.026773,            0.011769,           0.0049663,           0.0028918,           0.0028918,           0.0028918
                 361,            0.015806,           0.0069109,          0.00025879,             0.91676,             0.88542,             0.90762,             0.62469,            0.026924,            0.011963,           0.0050382,            0.002872,            0.002872,            0.002872
                 362,            0.015871,           0.0069961,          0.00022049,             0.91566,             0.88069,             0.90771,             0.62644,            0.026926,            0.012005,           0.0049803,           0.0028522,           0.0028522,           0.0028522
                 363,            0.016039,           0.0069642,          0.00023761,             0.92624,             0.87617,             0.90794,             0.62298,            0.027122,            0.012026,           0.0049107,           0.0028324,           0.0028324,           0.0028324
                 364,            0.015717,           0.0069375,          0.00023567,             0.91856,             0.86797,             0.90105,              0.6258,            0.026961,            0.011923,           0.0048786,           0.0028126,           0.0028126,           0.0028126
                 365,            0.015025,           0.0068656,          0.00020887,             0.90778,             0.88045,             0.90331,             0.63167,            0.026758,            0.011835,           0.0048071,           0.0027928,           0.0027928,           0.0027928
                 366,            0.015423,           0.0068399,           0.0002192,             0.90686,             0.88612,              0.9053,             0.63241,            0.026657,            0.011865,           0.0046741,            0.002773,            0.002773,            0.002773
                 367,            0.015226,           0.0069777,          0.00019539,             0.90931,             0.87943,             0.90158,              0.6336,            0.026713,            0.011887,           0.0047939,           0.0027532,           0.0027532,           0.0027532
                 368,            0.016003,           0.0070886,          0.00035883,              0.8964,             0.88064,             0.89906,             0.63221,            0.026596,            0.011938,           0.0046537,           0.0027334,           0.0027334,           0.0027334
                 369,            0.015332,           0.0069675,          0.00026356,             0.91152,             0.87891,              0.9021,             0.63136,            0.026642,            0.011898,           0.0045066,           0.0027136,           0.0027136,           0.0027136
                 370,             0.01551,           0.0068098,          0.00022898,             0.92119,             0.87903,              0.9041,             0.63355,            0.026814,            0.011911,           0.0043886,           0.0026938,           0.0026938,           0.0026938
                 371,            0.016015,           0.0069974,           0.0002578,             0.92308,              0.8705,             0.90221,              0.6304,            0.027011,            0.011981,           0.0043658,            0.002674,            0.002674,            0.002674
                 372,             0.01531,           0.0068996,          0.00024221,             0.91145,             0.87004,             0.90139,              0.6257,            0.027027,            0.012044,           0.0044934,           0.0026542,           0.0026542,           0.0026542
                 373,             0.01565,            0.006943,          0.00024467,             0.91744,             0.86718,             0.90479,             0.62855,            0.026976,            0.012025,           0.0044347,           0.0026344,           0.0026344,           0.0026344
                 374,             0.01524,              0.0068,          0.00018473,             0.91127,             0.87304,             0.90348,             0.62818,            0.026875,             0.01202,           0.0042307,           0.0026146,           0.0026146,           0.0026146
                 375,             0.01537,           0.0068201,          0.00029219,             0.93894,             0.86485,             0.91018,             0.62903,            0.026885,            0.011983,           0.0042721,           0.0025948,           0.0025948,           0.0025948
                 376,              0.0151,           0.0066722,          0.00024677,             0.92847,             0.86711,             0.90561,             0.62791,            0.026887,            0.011922,           0.0043977,            0.002575,            0.002575,            0.002575
                 377,            0.015369,           0.0068139,            0.000211,             0.91049,             0.87547,             0.90385,             0.62877,            0.026881,            0.011892,            0.004577,           0.0025552,           0.0025552,           0.0025552
                 378,            0.015259,           0.0069492,          0.00022028,             0.89782,             0.89059,             0.90515,             0.63022,            0.026857,             0.01189,           0.0048256,           0.0025354,           0.0025354,           0.0025354
                 379,            0.015485,           0.0068269,          0.00023886,             0.89335,             0.88754,             0.90345,             0.62875,            0.026737,            0.011951,           0.0050415,           0.0025156,           0.0025156,           0.0025156
                 380,            0.015348,            0.007031,          0.00023466,             0.89613,             0.88088,             0.90387,             0.62727,             0.02669,            0.011886,           0.0050982,           0.0024958,           0.0024958,           0.0024958
                 381,            0.014724,            0.006685,          0.00020217,             0.92865,             0.86002,             0.90141,             0.62829,            0.026646,            0.011871,           0.0050601,            0.002476,            0.002476,            0.002476
                 382,            0.015051,           0.0067743,          0.00027025,             0.91333,             0.86497,             0.90236,             0.62966,             0.02655,            0.011874,           0.0049703,           0.0024562,           0.0024562,           0.0024562
                 383,            0.015585,           0.0068588,          0.00021092,             0.89907,             0.87461,             0.90493,             0.63517,            0.026486,            0.011847,           0.0050293,           0.0024364,           0.0024364,           0.0024364
                 384,             0.01506,           0.0067303,          0.00019594,             0.90241,              0.8792,             0.90269,             0.63427,            0.026639,             0.01194,           0.0051119,           0.0024166,           0.0024166,           0.0024166
                 385,            0.014982,           0.0066801,          0.00019303,             0.89914,             0.88071,             0.90031,             0.63132,            0.026707,            0.011929,           0.0050799,           0.0023968,           0.0023968,           0.0023968
                 386,            0.015548,           0.0069195,          0.00023464,             0.91078,             0.87825,             0.90459,             0.63238,            0.026618,            0.011961,           0.0052238,            0.002377,            0.002377,            0.002377
                 387,            0.014962,           0.0067634,          0.00022249,              0.9099,             0.87107,             0.90425,             0.63099,             0.02671,            0.012034,            0.005211,           0.0023572,           0.0023572,           0.0023572
                 388,            0.015291,           0.0066136,          0.00020267,             0.90764,               0.867,             0.90469,              0.6343,            0.026645,            0.012001,           0.0052563,           0.0023374,           0.0023374,           0.0023374
                 389,            0.014945,           0.0065903,          0.00021619,             0.90924,             0.87683,             0.91313,             0.63089,            0.026733,            0.012024,           0.0052374,           0.0023176,           0.0023176,           0.0023176
                 390,            0.015238,           0.0066528,          0.00022328,             0.91343,             0.87669,              0.9143,              0.6318,            0.026719,            0.011965,            0.005243,           0.0022978,           0.0022978,           0.0022978
                 391,            0.014956,           0.0066249,          0.00022898,             0.90749,             0.88055,              0.9129,              0.6309,            0.026744,            0.011989,           0.0053522,            0.002278,            0.002278,            0.002278
                 392,            0.015114,           0.0066996,           0.0004315,             0.90775,             0.88193,             0.91194,             0.63279,            0.026697,            0.011957,           0.0053602,           0.0022582,           0.0022582,           0.0022582
                 393,            0.015276,           0.0066767,          0.00021224,             0.91158,             0.87415,             0.91091,             0.63182,            0.026681,            0.011957,           0.0052939,           0.0022384,           0.0022384,           0.0022384
                 394,            0.014633,           0.0064692,          0.00018653,             0.91003,             0.86531,             0.90357,             0.63024,            0.026703,            0.012025,           0.0053203,           0.0022186,           0.0022186,           0.0022186
                 395,             0.01488,           0.0066283,          0.00022027,             0.91483,             0.86053,             0.90597,             0.62971,            0.026596,            0.012082,           0.0053757,           0.0021988,           0.0021988,           0.0021988
                 396,            0.014622,           0.0067079,          0.00021215,             0.89899,             0.87599,              0.9059,             0.63138,            0.026565,            0.012062,           0.0053528,            0.002179,            0.002179,            0.002179
                 397,            0.014172,           0.0064872,          0.00018596,             0.90517,             0.87962,              0.9063,             0.63188,            0.026542,            0.012058,           0.0052565,           0.0021592,           0.0021592,           0.0021592
                 398,            0.014674,           0.0065491,          0.00022624,             0.90709,             0.87415,             0.90711,             0.63315,            0.026462,            0.012116,           0.0051434,           0.0021394,           0.0021394,           0.0021394
                 399,            0.014712,           0.0065057,           0.0002008,             0.91464,             0.86448,             0.90274,             0.63159,            0.026494,            0.012217,           0.0050986,           0.0021196,           0.0021196,           0.0021196
                 400,            0.014476,           0.0066786,          0.00025287,             0.91086,             0.86688,             0.90418,             0.63198,            0.026428,            0.012165,           0.0051125,           0.0020998,           0.0020998,           0.0020998
                 401,             0.01448,            0.006506,          0.00031115,             0.90073,             0.88758,             0.90623,              0.6302,             0.02636,            0.012096,           0.0051367,             0.00208,             0.00208,             0.00208
                 402,            0.014561,           0.0065595,          0.00022155,             0.90938,             0.86735,             0.89808,             0.62698,             0.02643,            0.012184,           0.0051483,           0.0020602,           0.0020602,           0.0020602
                 403,            0.014994,           0.0065826,          0.00017847,              0.9064,             0.86926,             0.89886,             0.62612,            0.026521,            0.012189,           0.0051168,           0.0020404,           0.0020404,           0.0020404
                 404,            0.014522,           0.0065203,          0.00019344,             0.90802,             0.86013,             0.89742,             0.62593,            0.026575,            0.012198,            0.005159,           0.0020206,           0.0020206,           0.0020206
                 405,            0.014554,           0.0063985,          0.00019739,             0.90064,             0.85751,              0.8972,             0.63023,            0.026579,            0.012206,           0.0052194,           0.0020008,           0.0020008,           0.0020008
                 406,            0.014623,           0.0066346,          0.00019911,             0.90656,             0.85465,             0.89746,             0.63098,            0.026562,            0.012256,           0.0053813,            0.001981,            0.001981,            0.001981
                 407,            0.014176,           0.0064302,           0.0003123,             0.91094,             0.86425,             0.90097,             0.63249,            0.026485,            0.012144,           0.0053393,           0.0019612,           0.0019612,           0.0019612
                 408,            0.014322,           0.0064415,          0.00017189,             0.89486,             0.86729,             0.89835,             0.63217,            0.026524,            0.012132,           0.0053573,           0.0019414,           0.0019414,           0.0019414
                 409,            0.014417,           0.0064677,          0.00021644,             0.89978,             0.87486,             0.90216,             0.63512,            0.026588,            0.012096,           0.0053188,           0.0019216,           0.0019216,           0.0019216
                 410,            0.013979,           0.0063774,          0.00019527,             0.89062,             0.87072,             0.90316,             0.63522,            0.026618,            0.012083,           0.0052488,           0.0019018,           0.0019018,           0.0019018
                 411,            0.013847,           0.0064042,          0.00017732,             0.89077,             0.87575,              0.9036,             0.63569,            0.026614,            0.012049,           0.0051846,            0.001882,            0.001882,            0.001882
                 412,            0.013872,           0.0063988,          0.00029862,             0.89067,             0.88051,             0.90401,             0.63818,            0.026549,            0.012041,           0.0050881,           0.0018622,           0.0018622,           0.0018622
                 413,            0.013947,            0.006368,          0.00021576,             0.90158,              0.8791,             0.90808,             0.63792,            0.026496,            0.012084,           0.0049703,           0.0018424,           0.0018424,           0.0018424
                 414,            0.014271,           0.0063321,          0.00027006,             0.90468,             0.87983,             0.91352,             0.63869,            0.026467,             0.01208,           0.0049184,           0.0018226,           0.0018226,           0.0018226
                 415,            0.014046,           0.0063528,          0.00018555,             0.90234,             0.87274,             0.90757,             0.63916,            0.026435,            0.012052,           0.0049355,           0.0018028,           0.0018028,           0.0018028
                 416,            0.013688,           0.0063526,          0.00019005,             0.90325,             0.87286,              0.9054,             0.64159,            0.026431,            0.012046,           0.0049391,            0.001783,            0.001783,            0.001783
                 417,            0.014623,           0.0063294,          0.00016601,             0.90125,             0.87548,             0.90587,             0.64004,              0.0264,            0.012008,            0.004902,           0.0017632,           0.0017632,           0.0017632
                 418,            0.013878,           0.0062438,          0.00014958,             0.90074,             0.87889,             0.91202,             0.64552,            0.026385,            0.011995,           0.0049324,           0.0017434,           0.0017434,           0.0017434
                 419,            0.013318,           0.0063159,          0.00015489,             0.90249,             0.88166,             0.90735,             0.64245,            0.026432,            0.012051,           0.0049255,           0.0017236,           0.0017236,           0.0017236
                 420,            0.014071,           0.0063669,          0.00018371,             0.90696,             0.87881,              0.9083,             0.64084,            0.026403,            0.012067,           0.0048975,           0.0017038,           0.0017038,           0.0017038
                 421,             0.01341,           0.0062666,           0.0001587,             0.91116,              0.8728,             0.90678,             0.64154,            0.026378,            0.012049,            0.004884,            0.001684,            0.001684,            0.001684
                 422,            0.013672,           0.0061968,          0.00024355,              0.9125,             0.86801,             0.90677,             0.64235,            0.026472,            0.012088,           0.0049267,           0.0016642,           0.0016642,           0.0016642
                 423,            0.013917,           0.0063165,          0.00016282,             0.89451,             0.88149,              0.9062,             0.64385,            0.026581,            0.012076,           0.0049791,           0.0016444,           0.0016444,           0.0016444
                 424,            0.013559,           0.0063067,          0.00016909,             0.89882,             0.87128,             0.90459,             0.64348,            0.026617,            0.012127,           0.0050192,           0.0016246,           0.0016246,           0.0016246
                 425,            0.013847,           0.0062817,           0.0001568,              0.8951,             0.87011,             0.90587,             0.64357,            0.026647,            0.012125,           0.0050048,           0.0016048,           0.0016048,           0.0016048
                 426,            0.013421,           0.0061988,          0.00017111,               0.893,             0.87405,             0.90575,             0.64209,            0.026659,            0.012146,           0.0050622,            0.001585,            0.001585,            0.001585
                 427,            0.013892,           0.0063171,          0.00015195,             0.90298,             0.87188,             0.90679,             0.64208,            0.026641,            0.012142,           0.0050157,           0.0015652,           0.0015652,           0.0015652
                 428,             0.01348,           0.0062675,           0.0003923,             0.90038,             0.87834,             0.90756,             0.64233,            0.026647,            0.012115,           0.0048988,           0.0015454,           0.0015454,           0.0015454
                 429,            0.013509,           0.0062175,          0.00058489,             0.90343,             0.86472,             0.90705,             0.64275,            0.026641,            0.012109,           0.0048416,           0.0015256,           0.0015256,           0.0015256
                 430,            0.013398,           0.0061638,          0.00020575,             0.91331,             0.86185,               0.908,             0.64201,             0.02662,            0.012111,           0.0049707,           0.0015058,           0.0015058,           0.0015058
                 431,            0.013654,           0.0061431,          0.00020308,             0.91535,             0.86496,             0.90965,             0.64282,            0.026595,            0.012094,           0.0048706,            0.001486,            0.001486,            0.001486
                 432,            0.013611,           0.0062963,          0.00029677,             0.90271,             0.87194,              0.9105,             0.64524,            0.026499,            0.012011,              0.0048,           0.0014662,           0.0014662,           0.0014662
                 433,            0.013792,            0.006215,          0.00018106,             0.90649,             0.87793,             0.91089,             0.64609,            0.026447,            0.012014,           0.0047481,           0.0014464,           0.0014464,           0.0014464
                 434,            0.013117,           0.0060546,          0.00016848,             0.90557,             0.87226,             0.90908,             0.64271,            0.026435,            0.012062,           0.0046985,           0.0014266,           0.0014266,           0.0014266
                 435,            0.013252,           0.0061913,          0.00014729,             0.90902,             0.87773,             0.91052,             0.64472,            0.026444,             0.01205,           0.0046731,           0.0014068,           0.0014068,           0.0014068
                 436,            0.013055,           0.0061763,          0.00014714,             0.90922,             0.87595,             0.91118,             0.64445,            0.026386,            0.012062,            0.004686,            0.001387,            0.001387,            0.001387
                 437,            0.013058,           0.0060937,          0.00016102,             0.91817,              0.8746,             0.90857,             0.64406,             0.02638,            0.012103,           0.0046903,           0.0013672,           0.0013672,           0.0013672
                 438,            0.013194,           0.0061017,           0.0001455,              0.9153,             0.87567,             0.90845,             0.64646,            0.026371,            0.012116,           0.0047374,           0.0013474,           0.0013474,           0.0013474
                 439,            0.013383,           0.0061598,          0.00016868,             0.90905,             0.87502,             0.90899,             0.64663,            0.026364,            0.012114,           0.0047885,           0.0013276,           0.0013276,           0.0013276
                 440,            0.012637,           0.0060959,          0.00014037,             0.90098,             0.87411,             0.90684,             0.64731,            0.026318,            0.012108,           0.0048182,           0.0013078,           0.0013078,           0.0013078
                 441,            0.013143,            0.005974,           0.0001687,             0.89221,             0.88696,             0.90661,             0.64496,            0.026296,            0.012137,           0.0048272,            0.001288,            0.001288,            0.001288
                 442,            0.012758,           0.0060513,          0.00015345,             0.88768,             0.88738,             0.90608,              0.6468,            0.026272,            0.012116,           0.0048388,           0.0012682,           0.0012682,           0.0012682
                 443,            0.012477,           0.0060146,          0.00016871,             0.88968,             0.88954,             0.90606,             0.64619,            0.026315,            0.012118,           0.0048397,           0.0012484,           0.0012484,           0.0012484
                 444,            0.012601,           0.0060127,          0.00014029,             0.89023,             0.87867,             0.90594,             0.64614,             0.02634,             0.01216,           0.0048375,           0.0012286,           0.0012286,           0.0012286
                 445,            0.012888,           0.0060444,          0.00013737,             0.88865,             0.88689,             0.90635,              0.6455,            0.026346,            0.012202,           0.0048614,           0.0012088,           0.0012088,           0.0012088
                 446,            0.012652,           0.0059431,          0.00015725,             0.88498,             0.88534,              0.9066,             0.64406,            0.026342,              0.0122,           0.0048998,            0.001189,            0.001189,            0.001189
                 447,            0.012835,           0.0059255,           0.0001477,             0.88555,             0.89026,             0.90617,             0.64455,            0.026358,            0.012196,           0.0049403,           0.0011692,           0.0011692,           0.0011692
                 448,            0.012971,           0.0058636,          0.00013172,              0.8899,             0.88237,             0.90903,             0.64558,            0.026375,            0.012189,           0.0049642,           0.0011494,           0.0011494,           0.0011494
                 449,            0.012268,           0.0058949,          0.00017986,             0.91941,             0.86308,              0.9093,              0.6468,            0.026389,            0.012241,           0.0049615,           0.0011296,           0.0011296,           0.0011296
                 450,            0.012386,           0.0059307,          0.00013883,             0.90264,             0.87536,             0.90936,             0.64526,            0.026366,            0.012264,           0.0049495,           0.0011098,           0.0011098,           0.0011098
                 451,            0.012594,            0.005845,          0.00013903,              0.9112,             0.85944,             0.90633,             0.64625,            0.026377,            0.012277,           0.0049363,             0.00109,             0.00109,             0.00109
                 452,            0.012607,           0.0058977,           0.0001313,             0.91052,             0.86016,             0.90606,             0.64692,            0.026387,            0.012302,           0.0049388,           0.0010702,           0.0010702,           0.0010702
                 453,            0.012587,           0.0058859,          0.00013129,             0.91318,             0.85856,             0.90576,             0.64596,            0.026423,            0.012291,           0.0049489,           0.0010504,           0.0010504,           0.0010504
                 454,            0.012336,           0.0059491,          0.00014693,             0.92253,             0.84993,             0.90548,             0.64619,            0.026431,            0.012324,           0.0049399,           0.0010306,           0.0010306,           0.0010306
                 455,            0.012213,           0.0058085,          0.00016683,             0.92175,             0.84966,             0.90351,             0.64753,            0.026421,            0.012309,             0.00493,           0.0010108,           0.0010108,           0.0010108
                 456,            0.012276,            0.005849,          0.00016969,             0.92246,             0.85531,             0.90621,             0.64686,              0.0264,             0.01231,           0.0049429,            0.000991,            0.000991,            0.000991
                 457,            0.012706,           0.0059783,           0.0001207,             0.92087,             0.85368,             0.90471,             0.64437,            0.026396,            0.012318,           0.0049453,           0.0009712,           0.0009712,           0.0009712
                 458,             0.01199,           0.0058135,          0.00013263,             0.92078,             0.85324,             0.90598,             0.64604,            0.026347,              0.0123,           0.0049382,           0.0009514,           0.0009514,           0.0009514
                 459,             0.01206,           0.0059108,          0.00012626,             0.91758,             0.85677,             0.90603,             0.64669,            0.026357,            0.012307,           0.0049698,           0.0009316,           0.0009316,           0.0009316
                 460,            0.012535,           0.0059825,          0.00014476,             0.91997,             0.85746,             0.90553,             0.64464,            0.026333,            0.012313,           0.0050171,           0.0009118,           0.0009118,           0.0009118
                 461,            0.012144,           0.0058356,          0.00028336,             0.91732,             0.85229,             0.90387,             0.64669,            0.026315,            0.012329,           0.0050396,            0.000892,            0.000892,            0.000892
                 462,            0.012286,           0.0059218,          0.00013874,             0.91978,             0.85719,             0.90581,             0.64719,             0.02629,            0.012324,           0.0050368,           0.0008722,           0.0008722,           0.0008722
                 463,            0.011947,            0.005746,          0.00014641,             0.91381,             0.85663,              0.9049,             0.64691,            0.026283,            0.012321,           0.0050098,           0.0008524,           0.0008524,           0.0008524
                 464,            0.012565,           0.0056917,           0.0001256,             0.91211,             0.85865,             0.90442,             0.64582,            0.026303,            0.012335,           0.0049954,           0.0008326,           0.0008326,           0.0008326
                 465,            0.012165,           0.0058655,          0.00013127,             0.91937,             0.84978,             0.90312,             0.64525,            0.026295,            0.012347,           0.0050142,           0.0008128,           0.0008128,           0.0008128
                 466,            0.011854,           0.0057912,           0.0001365,             0.92382,             0.84866,             0.90365,             0.64564,            0.026324,             0.01236,           0.0050243,            0.000793,            0.000793,            0.000793
                 467,            0.012263,           0.0058569,          0.00013068,             0.91404,             0.85706,             0.90391,             0.64724,            0.026342,            0.012355,           0.0050111,           0.0007732,           0.0007732,           0.0007732
                 468,            0.012217,           0.0058428,          0.00016692,             0.91321,             0.85779,             0.90448,             0.64787,            0.026362,            0.012348,           0.0050114,           0.0007534,           0.0007534,           0.0007534
                 469,            0.012008,           0.0057072,          0.00014097,             0.91418,             0.85779,             0.90421,             0.64725,            0.026378,             0.01233,           0.0050306,           0.0007336,           0.0007336,           0.0007336
                 470,            0.011949,           0.0057335,          0.00011253,              0.9145,             0.85773,             0.90535,             0.64781,            0.026385,            0.012315,           0.0050317,           0.0007138,           0.0007138,           0.0007138
                 471,            0.012143,           0.0058013,          0.00014297,             0.92091,               0.856,             0.90619,             0.64791,            0.026389,            0.012296,           0.0050266,            0.000694,            0.000694,            0.000694
                 472,            0.012054,           0.0057898,          0.00011397,             0.90869,             0.86352,             0.90568,             0.64719,            0.026402,            0.012311,           0.0050491,           0.0006742,           0.0006742,           0.0006742
                 473,            0.012081,           0.0058129,          0.00013799,             0.92404,             0.85634,             0.90566,             0.64903,            0.026388,            0.012314,           0.0050888,           0.0006544,           0.0006544,           0.0006544
